"MTU","Scheduled Generation [MW] (D) - BZN|DE-AT-LU","Scheduled Consumption [MW] (D) - BZN|DE-AT-LU"
"16.01.2017 14:00 - 16.01.2017 15:00 (UTC)","87619","0"
"16.01.2017 15:00 - 16.01.2017 16:00 (UTC)","87113","0"
"16.01.2017 16:00 - 16.01.2017 17:00 (UTC)","90627","0"
"16.01.2017 17:00 - 16.01.2017 18:00 (UTC)","92084","0"
"16.01.2017 18:00 - 16.01.2017 19:00 (UTC)","91052","0"
"16.01.2017 19:00 - 16.01.2017 20:00 (UTC)","86928","0"
"16.01.2017 20:00 - 16.01.2017 21:00 (UTC)","83131","0"
"16.01.2017 21:00 - 16.01.2017 22:00 (UTC)","79112","0"
"16.01.2017 22:00 - 16.01.2017 23:00 (UTC)","74213","0"
"16.01.2017 23:00 - 17.01.2017 00:00 (UTC)","71128","0"
"17.01.2017 00:00 - 17.01.2017 01:00 (UTC)","68628","0"
"17.01.2017 01:00 - 17.01.2017 02:00 (UTC)","65354","0"
"17.01.2017 02:00 - 17.01.2017 03:00 (UTC)","66029","0"
"17.01.2017 03:00 - 17.01.2017 04:00 (UTC)","66055","0"
"17.01.2017 04:00 - 17.01.2017 05:00 (UTC)","69970","0"
"17.01.2017 05:00 - 17.01.2017 06:00 (UTC)","78959","0"
"17.01.2017 06:00 - 17.01.2017 07:00 (UTC)","85833","0"
"17.01.2017 07:00 - 17.01.2017 08:00 (UTC)","89655","0"
"17.01.2017 08:00 - 17.01.2017 09:00 (UTC)","90828","0"
"17.01.2017 09:00 - 17.01.2017 10:00 (UTC)","91787","0"
"17.01.2017 10:00 - 17.01.2017 11:00 (UTC)","92000","0"
"17.01.2017 11:00 - 17.01.2017 12:00 (UTC)","92108","0"
"17.01.2017 12:00 - 17.01.2017 13:00 (UTC)","91469","0"
"17.01.2017 13:00 - 17.01.2017 14:00 (UTC)","89544","0"
"17.01.2017 14:00 - 17.01.2017 15:00 (UTC)","87815","0"
"17.01.2017 15:00 - 17.01.2017 16:00 (UTC)","87774","0"
"17.01.2017 16:00 - 17.01.2017 17:00 (UTC)","91075","0"
"17.01.2017 17:00 - 17.01.2017 18:00 (UTC)","91571","0"
"17.01.2017 18:00 - 17.01.2017 19:00 (UTC)","90396","0"
"17.01.2017 19:00 - 17.01.2017 20:00 (UTC)","86870","0"
"17.01.2017 20:00 - 17.01.2017 21:00 (UTC)","81661","0"
"17.01.2017 21:00 - 17.01.2017 22:00 (UTC)","79494","0"
"17.01.2017 22:00 - 17.01.2017 23:00 (UTC)","73787","0"
"17.01.2017 23:00 - 18.01.2017 00:00 (UTC)","70977","0"
"18.01.2017 00:00 - 18.01.2017 01:00 (UTC)","68936","0"
"18.01.2017 01:00 - 18.01.2017 02:00 (UTC)","67463","0"
"18.01.2017 02:00 - 18.01.2017 03:00 (UTC)","67115","0"
"18.01.2017 03:00 - 18.01.2017 04:00 (UTC)","67984","0"
"18.01.2017 04:00 - 18.01.2017 05:00 (UTC)","72109","0"
"18.01.2017 05:00 - 18.01.2017 06:00 (UTC)","79701","0"
"18.01.2017 06:00 - 18.01.2017 07:00 (UTC)","88950","0"
"18.01.2017 07:00 - 18.01.2017 08:00 (UTC)","93121","0"
"18.01.2017 08:00 - 18.01.2017 09:00 (UTC)","93730","0"
"18.01.2017 09:00 - 18.01.2017 10:00 (UTC)","94833","0"
"18.01.2017 10:00 - 18.01.2017 11:00 (UTC)","95235","0"
"18.01.2017 11:00 - 18.01.2017 12:00 (UTC)","94659","0"
"18.01.2017 12:00 - 18.01.2017 13:00 (UTC)","93587","0"
"18.01.2017 13:00 - 18.01.2017 14:00 (UTC)","91785","0"
"18.01.2017 14:00 - 18.01.2017 15:00 (UTC)","89692","0"
"18.01.2017 15:00 - 18.01.2017 16:00 (UTC)","89699","0"
"18.01.2017 16:00 - 18.01.2017 17:00 (UTC)","92813","0"
"18.01.2017 17:00 - 18.01.2017 18:00 (UTC)","93096","0"
"18.01.2017 18:00 - 18.01.2017 19:00 (UTC)","92096","0"
"18.01.2017 19:00 - 18.01.2017 20:00 (UTC)","86695","0"
"18.01.2017 20:00 - 18.01.2017 21:00 (UTC)","81416","0"
"18.01.2017 21:00 - 18.01.2017 22:00 (UTC)","78430","0"
"18.01.2017 22:00 - 18.01.2017 23:00 (UTC)","75065","0"
"18.01.2017 23:00 - 19.01.2017 00:00 (UTC)","71049","0"
"19.01.2017 00:00 - 19.01.2017 01:00 (UTC)","69040","0"
"19.01.2017 01:00 - 19.01.2017 02:00 (UTC)","67476","0"
"19.01.2017 02:00 - 19.01.2017 03:00 (UTC)","67099","0"
"19.01.2017 03:00 - 19.01.2017 04:00 (UTC)","68174","0"
"19.01.2017 04:00 - 19.01.2017 05:00 (UTC)","72149","0"
"19.01.2017 05:00 - 19.01.2017 06:00 (UTC)","80162","0"
"19.01.2017 06:00 - 19.01.2017 07:00 (UTC)","87805","0"
"19.01.2017 07:00 - 19.01.2017 08:00 (UTC)","91815","0"
"19.01.2017 08:00 - 19.01.2017 09:00 (UTC)","92714","0"
"19.01.2017 09:00 - 19.01.2017 10:00 (UTC)","94108","0"
"19.01.2017 10:00 - 19.01.2017 11:00 (UTC)","94667","0"
"19.01.2017 11:00 - 19.01.2017 12:00 (UTC)","94528","0"
"19.01.2017 12:00 - 19.01.2017 13:00 (UTC)","93328","0"
"19.01.2017 13:00 - 19.01.2017 14:00 (UTC)","91332","0"
"19.01.2017 14:00 - 19.01.2017 15:00 (UTC)","89207","0"
"19.01.2017 15:00 - 19.01.2017 16:00 (UTC)","88271","0"
"19.01.2017 16:00 - 19.01.2017 17:00 (UTC)","90312","0"
"19.01.2017 17:00 - 19.01.2017 18:00 (UTC)","91515","0"
"19.01.2017 18:00 - 19.01.2017 19:00 (UTC)","90160","0"
"19.01.2017 19:00 - 19.01.2017 20:00 (UTC)","85363","0"
"19.01.2017 20:00 - 19.01.2017 21:00 (UTC)","79113","0"
"19.01.2017 21:00 - 19.01.2017 22:00 (UTC)","76751","0"
"19.01.2017 22:00 - 19.01.2017 23:00 (UTC)","73482","0"
"19.01.2017 23:00 - 20.01.2017 00:00 (UTC)","70102","0"
"20.01.2017 00:00 - 20.01.2017 01:00 (UTC)","68186","0"
"20.01.2017 01:00 - 20.01.2017 02:00 (UTC)","66799","0"
"20.01.2017 02:00 - 20.01.2017 03:00 (UTC)","66620","0"
"20.01.2017 03:00 - 20.01.2017 04:00 (UTC)","67379","0"
"20.01.2017 04:00 - 20.01.2017 05:00 (UTC)","70978","0"
"20.01.2017 05:00 - 20.01.2017 06:00 (UTC)","78660","0"
"20.01.2017 06:00 - 20.01.2017 07:00 (UTC)","87775","0"
"20.01.2017 07:00 - 20.01.2017 08:00 (UTC)","91469","0"
"20.01.2017 08:00 - 20.01.2017 09:00 (UTC)","93225","0"
"20.01.2017 09:00 - 20.01.2017 10:00 (UTC)","94554","0"
"20.01.2017 10:00 - 20.01.2017 11:00 (UTC)","94826","0"
"20.01.2017 11:00 - 20.01.2017 12:00 (UTC)","94836","0"
"20.01.2017 12:00 - 20.01.2017 13:00 (UTC)","92830","0"
"20.01.2017 13:00 - 20.01.2017 14:00 (UTC)","89812","0"
"20.01.2017 14:00 - 20.01.2017 15:00 (UTC)","87377","0"
"20.01.2017 15:00 - 20.01.2017 16:00 (UTC)","87805","0"
"20.01.2017 16:00 - 20.01.2017 17:00 (UTC)","89510","0"
"20.01.2017 17:00 - 20.01.2017 18:00 (UTC)","90079","0"
"20.01.2017 18:00 - 20.01.2017 19:00 (UTC)","88911","0"
"20.01.2017 19:00 - 20.01.2017 20:00 (UTC)","83144","0"
"20.01.2017 20:00 - 20.01.2017 21:00 (UTC)","77601","0"
"20.01.2017 21:00 - 20.01.2017 22:00 (UTC)","75406","0"
"20.01.2017 22:00 - 20.01.2017 23:00 (UTC)","73000","0"
"20.01.2017 23:00 - 21.01.2017 00:00 (UTC)","70255","0"
"21.01.2017 00:00 - 21.01.2017 01:00 (UTC)","68088","0"
"21.01.2017 01:00 - 21.01.2017 02:00 (UTC)","67331","0"
"21.01.2017 02:00 - 21.01.2017 03:00 (UTC)","66284","0"
"21.01.2017 03:00 - 21.01.2017 04:00 (UTC)","66265","0"
"21.01.2017 04:00 - 21.01.2017 05:00 (UTC)","65983","0"
"21.01.2017 05:00 - 21.01.2017 06:00 (UTC)","67965","0"
"21.01.2017 06:00 - 21.01.2017 07:00 (UTC)","71117","0"
"21.01.2017 07:00 - 21.01.2017 08:00 (UTC)","74429","0"
"21.01.2017 08:00 - 21.01.2017 09:00 (UTC)","78979","0"
"21.01.2017 09:00 - 21.01.2017 10:00 (UTC)","82121","0"
"21.01.2017 10:00 - 21.01.2017 11:00 (UTC)","83919","0"
"21.01.2017 11:00 - 21.01.2017 12:00 (UTC)","84202","0"
"21.01.2017 12:00 - 21.01.2017 13:00 (UTC)","83390","0"
"21.01.2017 13:00 - 21.01.2017 14:00 (UTC)","80356","0"
"21.01.2017 14:00 - 21.01.2017 15:00 (UTC)","76967","0"
"21.01.2017 15:00 - 21.01.2017 16:00 (UTC)","76851","0"
"21.01.2017 16:00 - 21.01.2017 17:00 (UTC)","81239","0"
"21.01.2017 17:00 - 21.01.2017 18:00 (UTC)","82353","0"
"21.01.2017 18:00 - 21.01.2017 19:00 (UTC)","80334","0"
"21.01.2017 19:00 - 21.01.2017 20:00 (UTC)","75660","0"
"21.01.2017 20:00 - 21.01.2017 21:00 (UTC)","72666","0"
"21.01.2017 21:00 - 21.01.2017 22:00 (UTC)","71770","0"
"21.01.2017 22:00 - 21.01.2017 23:00 (UTC)","69830","0"
"21.01.2017 23:00 - 22.01.2017 00:00 (UTC)","65746","0"
"22.01.2017 00:00 - 22.01.2017 01:00 (UTC)","64169","0"
"22.01.2017 01:00 - 22.01.2017 02:00 (UTC)","62449","0"
"22.01.2017 02:00 - 22.01.2017 03:00 (UTC)","61543","0"
"22.01.2017 03:00 - 22.01.2017 04:00 (UTC)","61350","0"
"22.01.2017 04:00 - 22.01.2017 05:00 (UTC)","60646","0"
"22.01.2017 05:00 - 22.01.2017 06:00 (UTC)","60954","0"
"22.01.2017 06:00 - 22.01.2017 07:00 (UTC)","62752","0"
"22.01.2017 07:00 - 22.01.2017 08:00 (UTC)","65729","0"
"22.01.2017 08:00 - 22.01.2017 09:00 (UTC)","70887","0"
"22.01.2017 09:00 - 22.01.2017 10:00 (UTC)","75024","0"
"22.01.2017 10:00 - 22.01.2017 11:00 (UTC)","78207","0"
"22.01.2017 11:00 - 22.01.2017 12:00 (UTC)","78510","0"
"22.01.2017 12:00 - 22.01.2017 13:00 (UTC)","75785","0"
"22.01.2017 13:00 - 22.01.2017 14:00 (UTC)","72607","0"
"22.01.2017 14:00 - 22.01.2017 15:00 (UTC)","70360","0"
"22.01.2017 15:00 - 22.01.2017 16:00 (UTC)","71414","0"
"22.01.2017 16:00 - 22.01.2017 17:00 (UTC)","75562","0"
"22.01.2017 17:00 - 22.01.2017 18:00 (UTC)","76960","0"
"22.01.2017 18:00 - 22.01.2017 19:00 (UTC)","75742","0"
"22.01.2017 19:00 - 22.01.2017 20:00 (UTC)","73252","0"
"22.01.2017 20:00 - 22.01.2017 21:00 (UTC)","70868","0"
"22.01.2017 21:00 - 22.01.2017 22:00 (UTC)","71423","0"
"22.01.2017 22:00 - 22.01.2017 23:00 (UTC)","68461","0"
"22.01.2017 23:00 - 23.01.2017 00:00 (UTC)","67352","0"
"23.01.2017 00:00 - 23.01.2017 01:00 (UTC)","66015","0"
"23.01.2017 01:00 - 23.01.2017 02:00 (UTC)","65544","0"
"23.01.2017 02:00 - 23.01.2017 03:00 (UTC)","65838","0"
"23.01.2017 03:00 - 23.01.2017 04:00 (UTC)","67622","0"
"23.01.2017 04:00 - 23.01.2017 05:00 (UTC)","72031","0"
"23.01.2017 05:00 - 23.01.2017 06:00 (UTC)","81164","0"
"23.01.2017 06:00 - 23.01.2017 07:00 (UTC)","87024","0"
"23.01.2017 07:00 - 23.01.2017 08:00 (UTC)","92281","0"
"23.01.2017 08:00 - 23.01.2017 09:00 (UTC)","95225","0"
"23.01.2017 09:00 - 23.01.2017 10:00 (UTC)","96839","0"
"23.01.2017 10:00 - 23.01.2017 11:00 (UTC)","97345","0"
"23.01.2017 11:00 - 23.01.2017 12:00 (UTC)","96113","0"
"23.01.2017 12:00 - 23.01.2017 13:00 (UTC)","95567","0"
"23.01.2017 13:00 - 23.01.2017 14:00 (UTC)","93089","0"
"23.01.2017 14:00 - 23.01.2017 15:00 (UTC)","90493","0"
"23.01.2017 15:00 - 23.01.2017 16:00 (UTC)","88106","0"
"23.01.2017 16:00 - 23.01.2017 17:00 (UTC)","91371","0"
"23.01.2017 17:00 - 23.01.2017 18:00 (UTC)","92367","0"
"23.01.2017 18:00 - 23.01.2017 19:00 (UTC)","90633","0"
"23.01.2017 19:00 - 23.01.2017 20:00 (UTC)","85658","0"
"23.01.2017 20:00 - 23.01.2017 21:00 (UTC)","81810","0"
"23.01.2017 21:00 - 23.01.2017 22:00 (UTC)","78537","0"
"23.01.2017 22:00 - 23.01.2017 23:00 (UTC)","74675","0"
"23.01.2017 23:00 - 24.01.2017 00:00 (UTC)","68562","0"
"24.01.2017 00:00 - 24.01.2017 01:00 (UTC)","66794","0"
"24.01.2017 01:00 - 24.01.2017 02:00 (UTC)","66246","0"
"24.01.2017 02:00 - 24.01.2017 03:00 (UTC)","65856","0"
"24.01.2017 03:00 - 24.01.2017 04:00 (UTC)","66322","0"
"24.01.2017 04:00 - 24.01.2017 05:00 (UTC)","70212","0"
"24.01.2017 05:00 - 24.01.2017 06:00 (UTC)","77921","0"
"24.01.2017 06:00 - 24.01.2017 07:00 (UTC)","83424","0"
"24.01.2017 07:00 - 24.01.2017 08:00 (UTC)","88150","0"
"24.01.2017 08:00 - 24.01.2017 09:00 (UTC)","89680","0"
"24.01.2017 09:00 - 24.01.2017 10:00 (UTC)","89546","0"
"24.01.2017 10:00 - 24.01.2017 11:00 (UTC)","89060","0"
"24.01.2017 11:00 - 24.01.2017 12:00 (UTC)","89483","0"
"24.01.2017 12:00 - 24.01.2017 13:00 (UTC)","89156","0"
"24.01.2017 13:00 - 24.01.2017 14:00 (UTC)","87570","0"
"24.01.2017 14:00 - 24.01.2017 15:00 (UTC)","85495","0"
"24.01.2017 15:00 - 24.01.2017 16:00 (UTC)","84365","0"
"24.01.2017 16:00 - 24.01.2017 17:00 (UTC)","87204","0"
"24.01.2017 17:00 - 24.01.2017 18:00 (UTC)","88157","0"
"24.01.2017 18:00 - 24.01.2017 19:00 (UTC)","87189","0"
"24.01.2017 19:00 - 24.01.2017 20:00 (UTC)","83087","0"
"24.01.2017 20:00 - 24.01.2017 21:00 (UTC)","79021","0"
"24.01.2017 21:00 - 24.01.2017 22:00 (UTC)","75895","0"
"24.01.2017 22:00 - 24.01.2017 23:00 (UTC)","72343","0"
"24.01.2017 23:00 - 25.01.2017 00:00 (UTC)","69076","0"
"25.01.2017 00:00 - 25.01.2017 01:00 (UTC)","67754","0"
"25.01.2017 01:00 - 25.01.2017 02:00 (UTC)","66034","0"
"25.01.2017 02:00 - 25.01.2017 03:00 (UTC)","66341","0"
"25.01.2017 03:00 - 25.01.2017 04:00 (UTC)","67241","0"
"25.01.2017 04:00 - 25.01.2017 05:00 (UTC)","70410","0"
"25.01.2017 05:00 - 25.01.2017 06:00 (UTC)","78637","0"
"25.01.2017 06:00 - 25.01.2017 07:00 (UTC)","86506","0"
"25.01.2017 07:00 - 25.01.2017 08:00 (UTC)","90568","0"
"25.01.2017 08:00 - 25.01.2017 09:00 (UTC)","92332","0"
"25.01.2017 09:00 - 25.01.2017 10:00 (UTC)","93680","0"
"25.01.2017 10:00 - 25.01.2017 11:00 (UTC)","92613","0"
"25.01.2017 11:00 - 25.01.2017 12:00 (UTC)","92459","0"
"25.01.2017 12:00 - 25.01.2017 13:00 (UTC)","91523","0"
"25.01.2017 13:00 - 25.01.2017 14:00 (UTC)","89934","0"
"25.01.2017 14:00 - 25.01.2017 15:00 (UTC)","87824","0"
"25.01.2017 15:00 - 25.01.2017 16:00 (UTC)","85910","0"
"25.01.2017 16:00 - 25.01.2017 17:00 (UTC)","89926","0"
"25.01.2017 17:00 - 25.01.2017 18:00 (UTC)","91242","0"
"25.01.2017 18:00 - 25.01.2017 19:00 (UTC)","90399","0"
"25.01.2017 19:00 - 25.01.2017 20:00 (UTC)","85296","0"
"25.01.2017 20:00 - 25.01.2017 21:00 (UTC)","80645","0"
"25.01.2017 21:00 - 25.01.2017 22:00 (UTC)","78791","0"
"25.01.2017 22:00 - 25.01.2017 23:00 (UTC)","74535","0"
"25.01.2017 23:00 - 26.01.2017 00:00 (UTC)","69671","0"
"26.01.2017 00:00 - 26.01.2017 01:00 (UTC)","67785","0"
"26.01.2017 01:00 - 26.01.2017 02:00 (UTC)","67017","0"
"26.01.2017 02:00 - 26.01.2017 03:00 (UTC)","66572","0"
"26.01.2017 03:00 - 26.01.2017 04:00 (UTC)","67861","0"
"26.01.2017 04:00 - 26.01.2017 05:00 (UTC)","71887","0"
"26.01.2017 05:00 - 26.01.2017 06:00 (UTC)","80576","0"
"26.01.2017 06:00 - 26.01.2017 07:00 (UTC)","88699","0"
"26.01.2017 07:00 - 26.01.2017 08:00 (UTC)","91771","0"
"26.01.2017 08:00 - 26.01.2017 09:00 (UTC)","94015","0"
"26.01.2017 09:00 - 26.01.2017 10:00 (UTC)","95241","0"
"26.01.2017 10:00 - 26.01.2017 11:00 (UTC)","96227","0"
"26.01.2017 11:00 - 26.01.2017 12:00 (UTC)","95683","0"
"26.01.2017 12:00 - 26.01.2017 13:00 (UTC)","94416","0"
"26.01.2017 13:00 - 26.01.2017 14:00 (UTC)","92239","0"
"26.01.2017 14:00 - 26.01.2017 15:00 (UTC)","89190","0"
"26.01.2017 15:00 - 26.01.2017 16:00 (UTC)","87586","0"
"26.01.2017 16:00 - 26.01.2017 17:00 (UTC)","90854","0"
"26.01.2017 17:00 - 26.01.2017 18:00 (UTC)","92329","0"
"26.01.2017 18:00 - 26.01.2017 19:00 (UTC)","91546","0"
"26.01.2017 19:00 - 26.01.2017 20:00 (UTC)","86632","0"
"26.01.2017 20:00 - 26.01.2017 21:00 (UTC)","82212","0"
"26.01.2017 21:00 - 26.01.2017 22:00 (UTC)","78993","0"
"26.01.2017 22:00 - 26.01.2017 23:00 (UTC)","75343","0"
"26.01.2017 23:00 - 27.01.2017 00:00 (UTC)","70673","0"
"27.01.2017 00:00 - 27.01.2017 01:00 (UTC)","69474","0"
"27.01.2017 01:00 - 27.01.2017 02:00 (UTC)","69391","0"
"27.01.2017 02:00 - 27.01.2017 03:00 (UTC)","69854","0"
"27.01.2017 03:00 - 27.01.2017 04:00 (UTC)","70883","0"
"27.01.2017 04:00 - 27.01.2017 05:00 (UTC)","73257","0"
"27.01.2017 05:00 - 27.01.2017 06:00 (UTC)","81744","0"
"27.01.2017 06:00 - 27.01.2017 07:00 (UTC)","89473","0"
"27.01.2017 07:00 - 27.01.2017 08:00 (UTC)","93076","0"
"27.01.2017 08:00 - 27.01.2017 09:00 (UTC)","94973","0"
"27.01.2017 09:00 - 27.01.2017 10:00 (UTC)","96290","0"
"27.01.2017 10:00 - 27.01.2017 11:00 (UTC)","96632","0"
"27.01.2017 11:00 - 27.01.2017 12:00 (UTC)","96043","0"
"27.01.2017 12:00 - 27.01.2017 13:00 (UTC)","94028","0"
"27.01.2017 13:00 - 27.01.2017 14:00 (UTC)","90721","0"
"27.01.2017 14:00 - 27.01.2017 15:00 (UTC)","87998","0"
"27.01.2017 15:00 - 27.01.2017 16:00 (UTC)","86979","0"
"27.01.2017 16:00 - 27.01.2017 17:00 (UTC)","90438","0"
"27.01.2017 17:00 - 27.01.2017 18:00 (UTC)","91298","0"
"27.01.2017 18:00 - 27.01.2017 19:00 (UTC)","89234","0"
"27.01.2017 19:00 - 27.01.2017 20:00 (UTC)","84143","0"
"27.01.2017 20:00 - 27.01.2017 21:00 (UTC)","79490","0"
"27.01.2017 21:00 - 27.01.2017 22:00 (UTC)","76330","0"
"27.01.2017 22:00 - 27.01.2017 23:00 (UTC)","72077","0"
"27.01.2017 23:00 - 28.01.2017 00:00 (UTC)","72192","0"
"28.01.2017 00:00 - 28.01.2017 01:00 (UTC)","70932","0"
"28.01.2017 01:00 - 28.01.2017 02:00 (UTC)","68420","0"
"28.01.2017 02:00 - 28.01.2017 03:00 (UTC)","69218","0"
"28.01.2017 03:00 - 28.01.2017 04:00 (UTC)","68599","0"
"28.01.2017 04:00 - 28.01.2017 05:00 (UTC)","69905","0"
"28.01.2017 05:00 - 28.01.2017 06:00 (UTC)","71190","0"
"28.01.2017 06:00 - 28.01.2017 07:00 (UTC)","74860","0"
"28.01.2017 07:00 - 28.01.2017 08:00 (UTC)","79220","0"
"28.01.2017 08:00 - 28.01.2017 09:00 (UTC)","83233","0"
"28.01.2017 09:00 - 28.01.2017 10:00 (UTC)","86346","0"
"28.01.2017 10:00 - 28.01.2017 11:00 (UTC)","87236","0"
"28.01.2017 11:00 - 28.01.2017 12:00 (UTC)","86419","0"
"28.01.2017 12:00 - 28.01.2017 13:00 (UTC)","84776","0"
"28.01.2017 13:00 - 28.01.2017 14:00 (UTC)","81018","0"
"28.01.2017 14:00 - 28.01.2017 15:00 (UTC)","77380","0"
"28.01.2017 15:00 - 28.01.2017 16:00 (UTC)","76142","0"
"28.01.2017 16:00 - 28.01.2017 17:00 (UTC)","81655","0"
"28.01.2017 17:00 - 28.01.2017 18:00 (UTC)","82524","0"
"28.01.2017 18:00 - 28.01.2017 19:00 (UTC)","80261","0"
"28.01.2017 19:00 - 28.01.2017 20:00 (UTC)","76006","0"
"28.01.2017 20:00 - 28.01.2017 21:00 (UTC)","71562","0"
"28.01.2017 21:00 - 28.01.2017 22:00 (UTC)","70547","0"
"28.01.2017 22:00 - 28.01.2017 23:00 (UTC)","68741","0"
"28.01.2017 23:00 - 29.01.2017 00:00 (UTC)","64216","0"
"29.01.2017 00:00 - 29.01.2017 01:00 (UTC)","61937","0"
"29.01.2017 01:00 - 29.01.2017 02:00 (UTC)","61066","0"
"29.01.2017 02:00 - 29.01.2017 03:00 (UTC)","60989","0"
"29.01.2017 03:00 - 29.01.2017 04:00 (UTC)","61741","0"
"29.01.2017 04:00 - 29.01.2017 05:00 (UTC)","61786","0"
"29.01.2017 05:00 - 29.01.2017 06:00 (UTC)","61946","0"
"29.01.2017 06:00 - 29.01.2017 07:00 (UTC)","63839","0"
"29.01.2017 07:00 - 29.01.2017 08:00 (UTC)","65316","0"
"29.01.2017 08:00 - 29.01.2017 09:00 (UTC)","69764","0"
"29.01.2017 09:00 - 29.01.2017 10:00 (UTC)","74440","0"
"29.01.2017 10:00 - 29.01.2017 11:00 (UTC)","77878","0"
"29.01.2017 11:00 - 29.01.2017 12:00 (UTC)","78891","0"
"29.01.2017 12:00 - 29.01.2017 13:00 (UTC)","76131","0"
"29.01.2017 13:00 - 29.01.2017 14:00 (UTC)","73575","0"
"29.01.2017 14:00 - 29.01.2017 15:00 (UTC)","71716","0"
"29.01.2017 15:00 - 29.01.2017 16:00 (UTC)","70257","0"
"29.01.2017 16:00 - 29.01.2017 17:00 (UTC)","74022","0"
"29.01.2017 17:00 - 29.01.2017 18:00 (UTC)","76713","0"
"29.01.2017 18:00 - 29.01.2017 19:00 (UTC)","75533","0"
"29.01.2017 19:00 - 29.01.2017 20:00 (UTC)","71731","0"
"29.01.2017 20:00 - 29.01.2017 21:00 (UTC)","69657","0"
"29.01.2017 21:00 - 29.01.2017 22:00 (UTC)","68419","0"
"29.01.2017 22:00 - 29.01.2017 23:00 (UTC)","65295","0"
"29.01.2017 23:00 - 30.01.2017 00:00 (UTC)","62820","0"
"30.01.2017 00:00 - 30.01.2017 01:00 (UTC)","61566","0"
"30.01.2017 01:00 - 30.01.2017 02:00 (UTC)","61882","0"
"30.01.2017 02:00 - 30.01.2017 03:00 (UTC)","62095","0"
"30.01.2017 03:00 - 30.01.2017 04:00 (UTC)","64152","0"
"30.01.2017 04:00 - 30.01.2017 05:00 (UTC)","69805","0"
"30.01.2017 05:00 - 30.01.2017 06:00 (UTC)","79886","0"
"30.01.2017 06:00 - 30.01.2017 07:00 (UTC)","89919","0"
"30.01.2017 07:00 - 30.01.2017 08:00 (UTC)","93802","0"
"30.01.2017 08:00 - 30.01.2017 09:00 (UTC)","95226","0"
"30.01.2017 09:00 - 30.01.2017 10:00 (UTC)","95723","0"
"30.01.2017 10:00 - 30.01.2017 11:00 (UTC)","96227","0"
"30.01.2017 11:00 - 30.01.2017 12:00 (UTC)","94597","0"
"30.01.2017 12:00 - 30.01.2017 13:00 (UTC)","94115","0"
"30.01.2017 13:00 - 30.01.2017 14:00 (UTC)","91912","0"
"30.01.2017 14:00 - 30.01.2017 15:00 (UTC)","89740","0"
"30.01.2017 15:00 - 30.01.2017 16:00 (UTC)","88612","0"
"30.01.2017 16:00 - 30.01.2017 17:00 (UTC)","93669","0"
"30.01.2017 17:00 - 30.01.2017 18:00 (UTC)","92725","0"
"30.01.2017 18:00 - 30.01.2017 19:00 (UTC)","91570","0"
"30.01.2017 19:00 - 30.01.2017 20:00 (UTC)","86838","0"
"30.01.2017 20:00 - 30.01.2017 21:00 (UTC)","82150","0"
"30.01.2017 21:00 - 30.01.2017 22:00 (UTC)","78300","0"
"30.01.2017 22:00 - 30.01.2017 23:00 (UTC)","70383","0"
"30.01.2017 23:00 - 31.01.2017 00:00 (UTC)","70004","0"
"31.01.2017 00:00 - 31.01.2017 01:00 (UTC)","67812","0"
"31.01.2017 01:00 - 31.01.2017 02:00 (UTC)","67127","0"
"31.01.2017 02:00 - 31.01.2017 03:00 (UTC)","66686","0"
"31.01.2017 03:00 - 31.01.2017 04:00 (UTC)","67534","0"
"31.01.2017 04:00 - 31.01.2017 05:00 (UTC)","70585","0"
"31.01.2017 05:00 - 31.01.2017 06:00 (UTC)","78284","0"
"31.01.2017 06:00 - 31.01.2017 07:00 (UTC)","86410","0"
"31.01.2017 07:00 - 31.01.2017 08:00 (UTC)","91153","0"
"31.01.2017 08:00 - 31.01.2017 09:00 (UTC)","92176","0"
"31.01.2017 09:00 - 31.01.2017 10:00 (UTC)","91877","0"
"31.01.2017 10:00 - 31.01.2017 11:00 (UTC)","91711","0"
"31.01.2017 11:00 - 31.01.2017 12:00 (UTC)","89738","0"
"31.01.2017 12:00 - 31.01.2017 13:00 (UTC)","88740","0"
"31.01.2017 13:00 - 31.01.2017 14:00 (UTC)","87460","0"
"31.01.2017 14:00 - 31.01.2017 15:00 (UTC)","85929","0"
"31.01.2017 15:00 - 31.01.2017 16:00 (UTC)","85746","0"
"31.01.2017 16:00 - 31.01.2017 17:00 (UTC)","87786","0"
"31.01.2017 17:00 - 31.01.2017 18:00 (UTC)","89090","0"
"31.01.2017 18:00 - 31.01.2017 19:00 (UTC)","87969","0"
"31.01.2017 19:00 - 31.01.2017 20:00 (UTC)","83860","0"
"31.01.2017 20:00 - 31.01.2017 21:00 (UTC)","78783","0"
"31.01.2017 21:00 - 31.01.2017 22:00 (UTC)","75079","0"
"31.01.2017 22:00 - 31.01.2017 23:00 (UTC)","69939","0"
"31.01.2017 23:00 - 01.02.2017 00:00 (UTC)","66180","0"
"01.02.2017 00:00 - 01.02.2017 01:00 (UTC)","64368","0"
"01.02.2017 01:00 - 01.02.2017 02:00 (UTC)","63866","0"
"01.02.2017 02:00 - 01.02.2017 03:00 (UTC)","63757","0"
"01.02.2017 03:00 - 01.02.2017 04:00 (UTC)","65182","0"
"01.02.2017 04:00 - 01.02.2017 05:00 (UTC)","69180","0"
"01.02.2017 05:00 - 01.02.2017 06:00 (UTC)","78643","0"
