"MTU","Scheduled Generation [MW] (D) - BZN|DE-AT-LU","Scheduled Consumption [MW] (D) - BZN|DE-AT-LU"
"15.03.2015 05:00 - 15.03.2015 06:00 (UTC)","54855","0"
"15.03.2015 06:00 - 15.03.2015 07:00 (UTC)","56902","0"
"15.03.2015 07:00 - 15.03.2015 08:00 (UTC)","62758","0"
"15.03.2015 08:00 - 15.03.2015 09:00 (UTC)","67724","0"
"15.03.2015 09:00 - 15.03.2015 10:00 (UTC)","72711","0"
"15.03.2015 10:00 - 15.03.2015 11:00 (UTC)","76486","0"
"15.03.2015 11:00 - 15.03.2015 12:00 (UTC)","77934","0"
"15.03.2015 12:00 - 15.03.2015 13:00 (UTC)","75486","0"
"15.03.2015 13:00 - 15.03.2015 14:00 (UTC)","73245","0"
"15.03.2015 14:00 - 15.03.2015 15:00 (UTC)","69786","0"
"15.03.2015 15:00 - 15.03.2015 16:00 (UTC)","67221","0"
"15.03.2015 16:00 - 15.03.2015 17:00 (UTC)","65689","0"
"15.03.2015 17:00 - 15.03.2015 18:00 (UTC)","69045","0"
"15.03.2015 18:00 - 15.03.2015 19:00 (UTC)","69622","0"
"15.03.2015 19:00 - 15.03.2015 20:00 (UTC)","67291","0"
"15.03.2015 20:00 - 15.03.2015 21:00 (UTC)","64903","0"
"15.03.2015 21:00 - 15.03.2015 22:00 (UTC)","64576","0"
"15.03.2015 22:00 - 15.03.2015 23:00 (UTC)","63409","0"
"15.03.2015 23:00 - 16.03.2015 00:00 (UTC)","61805","0"
"16.03.2015 00:00 - 16.03.2015 01:00 (UTC)","60042","0"
"16.03.2015 01:00 - 16.03.2015 02:00 (UTC)","59654","0"
"16.03.2015 02:00 - 16.03.2015 03:00 (UTC)","59985","0"
"16.03.2015 03:00 - 16.03.2015 04:00 (UTC)","60923","0"
"16.03.2015 04:00 - 16.03.2015 05:00 (UTC)","65427","0"
"16.03.2015 05:00 - 16.03.2015 06:00 (UTC)","72993","0"
"16.03.2015 06:00 - 16.03.2015 07:00 (UTC)","81351","0"
"16.03.2015 07:00 - 16.03.2015 08:00 (UTC)","88523","0"
"16.03.2015 08:00 - 16.03.2015 09:00 (UTC)","92192","0"
"16.03.2015 09:00 - 16.03.2015 10:00 (UTC)","95065","0"
"16.03.2015 10:00 - 16.03.2015 11:00 (UTC)","98164","0"
"16.03.2015 11:00 - 16.03.2015 12:00 (UTC)","99503","0"
"16.03.2015 12:00 - 16.03.2015 13:00 (UTC)","98569","0"
"16.03.2015 13:00 - 16.03.2015 14:00 (UTC)","95469","0"
"16.03.2015 14:00 - 16.03.2015 15:00 (UTC)","90671","0"
"16.03.2015 15:00 - 16.03.2015 16:00 (UTC)","85172","0"
"16.03.2015 16:00 - 16.03.2015 17:00 (UTC)","82239","0"
"16.03.2015 17:00 - 16.03.2015 18:00 (UTC)","83352","0"
"16.03.2015 18:00 - 16.03.2015 19:00 (UTC)","83526","0"
"16.03.2015 19:00 - 16.03.2015 20:00 (UTC)","79914","0"
"16.03.2015 20:00 - 16.03.2015 21:00 (UTC)","76160","0"
"16.03.2015 21:00 - 16.03.2015 22:00 (UTC)","72287","0"
"16.03.2015 22:00 - 16.03.2015 23:00 (UTC)","68098","0"
"16.03.2015 23:00 - 17.03.2015 00:00 (UTC)","64318","0"
"17.03.2015 00:00 - 17.03.2015 01:00 (UTC)","61657","0"
"17.03.2015 01:00 - 17.03.2015 02:00 (UTC)","60838","0"
"17.03.2015 02:00 - 17.03.2015 03:00 (UTC)","60335","0"
"17.03.2015 03:00 - 17.03.2015 04:00 (UTC)","62257","0"
"17.03.2015 04:00 - 17.03.2015 05:00 (UTC)","64981","0"
"17.03.2015 05:00 - 17.03.2015 06:00 (UTC)","74305","0"
"17.03.2015 06:00 - 17.03.2015 07:00 (UTC)","82511","0"
"17.03.2015 07:00 - 17.03.2015 08:00 (UTC)","89063","0"
"17.03.2015 08:00 - 17.03.2015 09:00 (UTC)","93240","0"
"17.03.2015 09:00 - 17.03.2015 10:00 (UTC)","95251","0"
"17.03.2015 10:00 - 17.03.2015 11:00 (UTC)","96534","0"
"17.03.2015 11:00 - 17.03.2015 12:00 (UTC)","96267","0"
"17.03.2015 12:00 - 17.03.2015 13:00 (UTC)","94906","0"
"17.03.2015 13:00 - 17.03.2015 14:00 (UTC)","91669","0"
"17.03.2015 14:00 - 17.03.2015 15:00 (UTC)","88794","0"
"17.03.2015 15:00 - 17.03.2015 16:00 (UTC)","84122","0"
"17.03.2015 16:00 - 17.03.2015 17:00 (UTC)","80816","0"
"17.03.2015 17:00 - 17.03.2015 18:00 (UTC)","82367","0"
"17.03.2015 18:00 - 17.03.2015 19:00 (UTC)","84278","0"
"17.03.2015 19:00 - 17.03.2015 20:00 (UTC)","79957","0"
"17.03.2015 20:00 - 17.03.2015 21:00 (UTC)","75759","0"
"17.03.2015 21:00 - 17.03.2015 22:00 (UTC)","71538","0"
"17.03.2015 22:00 - 17.03.2015 23:00 (UTC)","65265","0"
"17.03.2015 23:00 - 18.03.2015 00:00 (UTC)","62928","0"
"18.03.2015 00:00 - 18.03.2015 01:00 (UTC)","60627","0"
"18.03.2015 01:00 - 18.03.2015 02:00 (UTC)","59694","0"
"18.03.2015 02:00 - 18.03.2015 03:00 (UTC)","60089","0"
"18.03.2015 03:00 - 18.03.2015 04:00 (UTC)","61707","0"
"18.03.2015 04:00 - 18.03.2015 05:00 (UTC)","66822","0"
"18.03.2015 05:00 - 18.03.2015 06:00 (UTC)","73772","0"
"18.03.2015 06:00 - 18.03.2015 07:00 (UTC)","82223","0"
"18.03.2015 07:00 - 18.03.2015 08:00 (UTC)","90092","0"
"18.03.2015 08:00 - 18.03.2015 09:00 (UTC)","95830","0"
"18.03.2015 09:00 - 18.03.2015 10:00 (UTC)","99146","0"
"18.03.2015 10:00 - 18.03.2015 11:00 (UTC)","100813","0"
"18.03.2015 11:00 - 18.03.2015 12:00 (UTC)","99965","0"
"18.03.2015 12:00 - 18.03.2015 13:00 (UTC)","98623","0"
"18.03.2015 13:00 - 18.03.2015 14:00 (UTC)","94608","0"
"18.03.2015 14:00 - 18.03.2015 15:00 (UTC)","90803","0"
"18.03.2015 15:00 - 18.03.2015 16:00 (UTC)","84772","0"
"18.03.2015 16:00 - 18.03.2015 17:00 (UTC)","80235","0"
"18.03.2015 17:00 - 18.03.2015 18:00 (UTC)","81191","0"
"18.03.2015 18:00 - 18.03.2015 19:00 (UTC)","82463","0"
"18.03.2015 19:00 - 18.03.2015 20:00 (UTC)","80190","0"
"18.03.2015 20:00 - 18.03.2015 21:00 (UTC)","76342","0"
"18.03.2015 21:00 - 18.03.2015 22:00 (UTC)","72482","0"
"18.03.2015 22:00 - 18.03.2015 23:00 (UTC)","67460","0"
"18.03.2015 23:00 - 19.03.2015 00:00 (UTC)","65326","0"
"19.03.2015 00:00 - 19.03.2015 01:00 (UTC)","62409","0"
"19.03.2015 01:00 - 19.03.2015 02:00 (UTC)","61094","0"
"19.03.2015 02:00 - 19.03.2015 03:00 (UTC)","60763","0"
"19.03.2015 03:00 - 19.03.2015 04:00 (UTC)","62243","0"
"19.03.2015 04:00 - 19.03.2015 05:00 (UTC)","67463","0"
"19.03.2015 05:00 - 19.03.2015 06:00 (UTC)","73665","0"
"19.03.2015 06:00 - 19.03.2015 07:00 (UTC)","82345","0"
"19.03.2015 07:00 - 19.03.2015 08:00 (UTC)","89809","0"
"19.03.2015 08:00 - 19.03.2015 09:00 (UTC)","93678","0"
"19.03.2015 09:00 - 19.03.2015 10:00 (UTC)","95496","0"
"19.03.2015 10:00 - 19.03.2015 11:00 (UTC)","96818","0"
"19.03.2015 11:00 - 19.03.2015 12:00 (UTC)","96843","0"
"19.03.2015 12:00 - 19.03.2015 13:00 (UTC)","95443","0"
"19.03.2015 13:00 - 19.03.2015 14:00 (UTC)","92540","0"
"19.03.2015 14:00 - 19.03.2015 15:00 (UTC)","88458","0"
"19.03.2015 15:00 - 19.03.2015 16:00 (UTC)","82726","0"
"19.03.2015 16:00 - 19.03.2015 17:00 (UTC)","79015","0"
"19.03.2015 17:00 - 19.03.2015 18:00 (UTC)","79759","0"
"19.03.2015 18:00 - 19.03.2015 19:00 (UTC)","81739","0"
"19.03.2015 19:00 - 19.03.2015 20:00 (UTC)","78421","0"
"19.03.2015 20:00 - 19.03.2015 21:00 (UTC)","74305","0"
"19.03.2015 21:00 - 19.03.2015 22:00 (UTC)","71705","0"
"19.03.2015 22:00 - 19.03.2015 23:00 (UTC)","67227","0"
"19.03.2015 23:00 - 20.03.2015 00:00 (UTC)","63654","0"
"20.03.2015 00:00 - 20.03.2015 01:00 (UTC)","61461","0"
"20.03.2015 01:00 - 20.03.2015 02:00 (UTC)","60480","0"
"20.03.2015 02:00 - 20.03.2015 03:00 (UTC)","58868","0"
"20.03.2015 03:00 - 20.03.2015 04:00 (UTC)","58443","0"
"20.03.2015 04:00 - 20.03.2015 05:00 (UTC)","63213","0"
"20.03.2015 05:00 - 20.03.2015 06:00 (UTC)","70571","0"
"20.03.2015 06:00 - 20.03.2015 07:00 (UTC)","80124","0"
"20.03.2015 07:00 - 20.03.2015 08:00 (UTC)","88625","0"
"20.03.2015 08:00 - 20.03.2015 09:00 (UTC)","93779","0"
"20.03.2015 09:00 - 20.03.2015 10:00 (UTC)","86991","0"
"20.03.2015 10:00 - 20.03.2015 11:00 (UTC)","95900","0"
"20.03.2015 11:00 - 20.03.2015 12:00 (UTC)","99457","0"
"20.03.2015 12:00 - 20.03.2015 13:00 (UTC)","97860","0"
"20.03.2015 13:00 - 20.03.2015 14:00 (UTC)","92503","0"
"20.03.2015 14:00 - 20.03.2015 15:00 (UTC)","87669","0"
"20.03.2015 15:00 - 20.03.2015 16:00 (UTC)","82004","0"
"20.03.2015 16:00 - 20.03.2015 17:00 (UTC)","78072","0"
"20.03.2015 17:00 - 20.03.2015 18:00 (UTC)","77849","0"
"20.03.2015 18:00 - 20.03.2015 19:00 (UTC)","80153","0"
"20.03.2015 19:00 - 20.03.2015 20:00 (UTC)","78248","0"
"20.03.2015 20:00 - 20.03.2015 21:00 (UTC)","74665","0"
"20.03.2015 21:00 - 20.03.2015 22:00 (UTC)","70901","0"
"20.03.2015 22:00 - 20.03.2015 23:00 (UTC)","66847","0"
"20.03.2015 23:00 - 21.03.2015 00:00 (UTC)","62051","0"
"21.03.2015 00:00 - 21.03.2015 01:00 (UTC)","59955","0"
"21.03.2015 01:00 - 21.03.2015 02:00 (UTC)","58973","0"
"21.03.2015 02:00 - 21.03.2015 03:00 (UTC)","58682","0"
"21.03.2015 03:00 - 21.03.2015 04:00 (UTC)","59096","0"
"21.03.2015 04:00 - 21.03.2015 05:00 (UTC)","59542","0"
"21.03.2015 05:00 - 21.03.2015 06:00 (UTC)","61051","0"
"21.03.2015 06:00 - 21.03.2015 07:00 (UTC)","66172","0"
"21.03.2015 07:00 - 21.03.2015 08:00 (UTC)","72449","0"
"21.03.2015 08:00 - 21.03.2015 09:00 (UTC)","77090","0"
"21.03.2015 09:00 - 21.03.2015 10:00 (UTC)","79292","0"
"21.03.2015 10:00 - 21.03.2015 11:00 (UTC)","80878","0"
"21.03.2015 11:00 - 21.03.2015 12:00 (UTC)","80488","0"
"21.03.2015 12:00 - 21.03.2015 13:00 (UTC)","77860","0"
"21.03.2015 13:00 - 21.03.2015 14:00 (UTC)","74498","0"
"21.03.2015 14:00 - 21.03.2015 15:00 (UTC)","72302","0"
"21.03.2015 15:00 - 21.03.2015 16:00 (UTC)","70101","0"
"21.03.2015 16:00 - 21.03.2015 17:00 (UTC)","69638","0"
"21.03.2015 17:00 - 21.03.2015 18:00 (UTC)","70611","0"
"21.03.2015 18:00 - 21.03.2015 19:00 (UTC)","71186","0"
"21.03.2015 19:00 - 21.03.2015 20:00 (UTC)","69382","0"
"21.03.2015 20:00 - 21.03.2015 21:00 (UTC)","65214","0"
"21.03.2015 21:00 - 21.03.2015 22:00 (UTC)","62649","0"
"21.03.2015 22:00 - 21.03.2015 23:00 (UTC)","60924","0"
"21.03.2015 23:00 - 22.03.2015 00:00 (UTC)","58527","0"
"22.03.2015 00:00 - 22.03.2015 01:00 (UTC)","56537","0"
"22.03.2015 01:00 - 22.03.2015 02:00 (UTC)","55515","0"
"22.03.2015 02:00 - 22.03.2015 03:00 (UTC)","54267","0"
"22.03.2015 03:00 - 22.03.2015 04:00 (UTC)","54246","0"
"22.03.2015 04:00 - 22.03.2015 05:00 (UTC)","54411","0"
"22.03.2015 05:00 - 22.03.2015 06:00 (UTC)","55423","0"
"22.03.2015 06:00 - 22.03.2015 07:00 (UTC)","58781","0"
"22.03.2015 07:00 - 22.03.2015 08:00 (UTC)","65452","0"
"22.03.2015 08:00 - 22.03.2015 09:00 (UTC)","71423","0"
"22.03.2015 09:00 - 22.03.2015 10:00 (UTC)","75977","0"
"22.03.2015 10:00 - 22.03.2015 11:00 (UTC)","78331","0"
"22.03.2015 11:00 - 22.03.2015 12:00 (UTC)","79101","0"
"22.03.2015 12:00 - 22.03.2015 13:00 (UTC)","75750","0"
"22.03.2015 13:00 - 22.03.2015 14:00 (UTC)","72260","0"
"22.03.2015 14:00 - 22.03.2015 15:00 (UTC)","67393","0"
"22.03.2015 15:00 - 22.03.2015 16:00 (UTC)","62872","0"
"22.03.2015 16:00 - 22.03.2015 17:00 (UTC)","61096","0"
"22.03.2015 17:00 - 22.03.2015 18:00 (UTC)","64721","0"
"22.03.2015 18:00 - 22.03.2015 19:00 (UTC)","67028","0"
"22.03.2015 19:00 - 22.03.2015 20:00 (UTC)","65726","0"
"22.03.2015 20:00 - 22.03.2015 21:00 (UTC)","64445","0"
"22.03.2015 21:00 - 22.03.2015 22:00 (UTC)","63441","0"
"22.03.2015 22:00 - 22.03.2015 23:00 (UTC)","59615","0"
"22.03.2015 23:00 - 23.03.2015 00:00 (UTC)","57397","0"
"23.03.2015 00:00 - 23.03.2015 01:00 (UTC)","55755","0"
"23.03.2015 01:00 - 23.03.2015 02:00 (UTC)","54766","0"
"23.03.2015 02:00 - 23.03.2015 03:00 (UTC)","55557","0"
"23.03.2015 03:00 - 23.03.2015 04:00 (UTC)","57993","0"
"23.03.2015 04:00 - 23.03.2015 05:00 (UTC)","62104","0"
"23.03.2015 05:00 - 23.03.2015 06:00 (UTC)","70896","0"
"23.03.2015 06:00 - 23.03.2015 07:00 (UTC)","78684","0"
"23.03.2015 07:00 - 23.03.2015 08:00 (UTC)","86044","0"
"23.03.2015 08:00 - 23.03.2015 09:00 (UTC)","90976","0"
"23.03.2015 09:00 - 23.03.2015 10:00 (UTC)","93442","0"
"23.03.2015 10:00 - 23.03.2015 11:00 (UTC)","94507","0"
"23.03.2015 11:00 - 23.03.2015 12:00 (UTC)","94862","0"
"23.03.2015 12:00 - 23.03.2015 13:00 (UTC)","93081","0"
"23.03.2015 13:00 - 23.03.2015 14:00 (UTC)","89828","0"
"23.03.2015 14:00 - 23.03.2015 15:00 (UTC)","85557","0"
"23.03.2015 15:00 - 23.03.2015 16:00 (UTC)","80272","0"
"23.03.2015 16:00 - 23.03.2015 17:00 (UTC)","75805","0"
"23.03.2015 17:00 - 23.03.2015 18:00 (UTC)","75624","0"
"23.03.2015 18:00 - 23.03.2015 19:00 (UTC)","77056","0"
"23.03.2015 19:00 - 23.03.2015 20:00 (UTC)","74571","0"
"23.03.2015 20:00 - 23.03.2015 21:00 (UTC)","72121","0"
"23.03.2015 21:00 - 23.03.2015 22:00 (UTC)","69654","0"
"23.03.2015 22:00 - 23.03.2015 23:00 (UTC)","65542","0"
"23.03.2015 23:00 - 24.03.2015 00:00 (UTC)","61824","0"
"24.03.2015 00:00 - 24.03.2015 01:00 (UTC)","59444","0"
"24.03.2015 01:00 - 24.03.2015 02:00 (UTC)","58066","0"
"24.03.2015 02:00 - 24.03.2015 03:00 (UTC)","58550","0"
"24.03.2015 03:00 - 24.03.2015 04:00 (UTC)","60508","0"
"24.03.2015 04:00 - 24.03.2015 05:00 (UTC)","64060","0"
"24.03.2015 05:00 - 24.03.2015 06:00 (UTC)","69874","0"
"24.03.2015 06:00 - 24.03.2015 07:00 (UTC)","77156","0"
"24.03.2015 07:00 - 24.03.2015 08:00 (UTC)","84003","0"
"24.03.2015 08:00 - 24.03.2015 09:00 (UTC)","87934","0"
"24.03.2015 09:00 - 24.03.2015 10:00 (UTC)","90467","0"
"24.03.2015 10:00 - 24.03.2015 11:00 (UTC)","92969","0"
"24.03.2015 11:00 - 24.03.2015 12:00 (UTC)","94152","0"
"24.03.2015 12:00 - 24.03.2015 13:00 (UTC)","92208","0"
"24.03.2015 13:00 - 24.03.2015 14:00 (UTC)","88016","0"
"24.03.2015 14:00 - 24.03.2015 15:00 (UTC)","83632","0"
"24.03.2015 15:00 - 24.03.2015 16:00 (UTC)","79510","0"
"24.03.2015 16:00 - 24.03.2015 17:00 (UTC)","76378","0"
"24.03.2015 17:00 - 24.03.2015 18:00 (UTC)","76838","0"
"24.03.2015 18:00 - 24.03.2015 19:00 (UTC)","78314","0"
"24.03.2015 19:00 - 24.03.2015 20:00 (UTC)","75946","0"
"24.03.2015 20:00 - 24.03.2015 21:00 (UTC)","72482","0"
"24.03.2015 21:00 - 24.03.2015 22:00 (UTC)","69478","0"
"24.03.2015 22:00 - 24.03.2015 23:00 (UTC)","66204","0"
"24.03.2015 23:00 - 25.03.2015 00:00 (UTC)","61684","0"
"25.03.2015 00:00 - 25.03.2015 01:00 (UTC)","59928","0"
"25.03.2015 01:00 - 25.03.2015 02:00 (UTC)","58444","0"
"25.03.2015 02:00 - 25.03.2015 03:00 (UTC)","58741","0"
"25.03.2015 03:00 - 25.03.2015 04:00 (UTC)","61081","0"
"25.03.2015 04:00 - 25.03.2015 05:00 (UTC)","65130","0"
"25.03.2015 05:00 - 25.03.2015 06:00 (UTC)","71584","0"
"25.03.2015 06:00 - 25.03.2015 07:00 (UTC)","78785","0"
"25.03.2015 07:00 - 25.03.2015 08:00 (UTC)","85792","0"
"25.03.2015 08:00 - 25.03.2015 09:00 (UTC)","89513","0"
"25.03.2015 09:00 - 25.03.2015 10:00 (UTC)","91697","0"
"25.03.2015 10:00 - 25.03.2015 11:00 (UTC)","93083","0"
"25.03.2015 11:00 - 25.03.2015 12:00 (UTC)","92327","0"
"25.03.2015 12:00 - 25.03.2015 13:00 (UTC)","90838","0"
"25.03.2015 13:00 - 25.03.2015 14:00 (UTC)","87070","0"
"25.03.2015 14:00 - 25.03.2015 15:00 (UTC)","83198","0"
"25.03.2015 15:00 - 25.03.2015 16:00 (UTC)","79473","0"
"25.03.2015 16:00 - 25.03.2015 17:00 (UTC)","77627","0"
"25.03.2015 17:00 - 25.03.2015 18:00 (UTC)","77884","0"
"25.03.2015 18:00 - 25.03.2015 19:00 (UTC)","79764","0"
"25.03.2015 19:00 - 25.03.2015 20:00 (UTC)","76846","0"
"25.03.2015 20:00 - 25.03.2015 21:00 (UTC)","72754","0"
"25.03.2015 21:00 - 25.03.2015 22:00 (UTC)","69391","0"
"25.03.2015 22:00 - 25.03.2015 23:00 (UTC)","64094","0"
"25.03.2015 23:00 - 26.03.2015 00:00 (UTC)","60795","0"
"26.03.2015 00:00 - 26.03.2015 01:00 (UTC)","59062","0"
"26.03.2015 01:00 - 26.03.2015 02:00 (UTC)","58331","0"
"26.03.2015 02:00 - 26.03.2015 03:00 (UTC)","58508","0"
"26.03.2015 03:00 - 26.03.2015 04:00 (UTC)","59255","0"
"26.03.2015 04:00 - 26.03.2015 05:00 (UTC)","62014","0"
"26.03.2015 05:00 - 26.03.2015 06:00 (UTC)","70241","0"
"26.03.2015 06:00 - 26.03.2015 07:00 (UTC)","77451","0"
"26.03.2015 07:00 - 26.03.2015 08:00 (UTC)","82847","0"
"26.03.2015 08:00 - 26.03.2015 09:00 (UTC)","85897","0"
"26.03.2015 09:00 - 26.03.2015 10:00 (UTC)","87990","0"
"26.03.2015 10:00 - 26.03.2015 11:00 (UTC)","89461","0"
"26.03.2015 11:00 - 26.03.2015 12:00 (UTC)","89698","0"
"26.03.2015 12:00 - 26.03.2015 13:00 (UTC)","88539","0"
"26.03.2015 13:00 - 26.03.2015 14:00 (UTC)","85464","0"
"26.03.2015 14:00 - 26.03.2015 15:00 (UTC)","81977","0"
"26.03.2015 15:00 - 26.03.2015 16:00 (UTC)","78332","0"
"26.03.2015 16:00 - 26.03.2015 17:00 (UTC)","77972","0"
"26.03.2015 17:00 - 26.03.2015 18:00 (UTC)","80320","0"
"26.03.2015 18:00 - 26.03.2015 19:00 (UTC)","82200","0"
"26.03.2015 19:00 - 26.03.2015 20:00 (UTC)","79135","0"
"26.03.2015 20:00 - 26.03.2015 21:00 (UTC)","75391","0"
"26.03.2015 21:00 - 26.03.2015 22:00 (UTC)","72811","0"
"26.03.2015 22:00 - 26.03.2015 23:00 (UTC)","68152","0"
"26.03.2015 23:00 - 27.03.2015 00:00 (UTC)","63027","0"
"27.03.2015 00:00 - 27.03.2015 01:00 (UTC)","61165","0"
"27.03.2015 01:00 - 27.03.2015 02:00 (UTC)","60619","0"
"27.03.2015 02:00 - 27.03.2015 03:00 (UTC)","61141","0"
"27.03.2015 03:00 - 27.03.2015 04:00 (UTC)","62858","0"
"27.03.2015 04:00 - 27.03.2015 05:00 (UTC)","65897","0"
"27.03.2015 05:00 - 27.03.2015 06:00 (UTC)","72722","0"
"27.03.2015 06:00 - 27.03.2015 07:00 (UTC)","79224","0"
"27.03.2015 07:00 - 27.03.2015 08:00 (UTC)","85695","0"
"27.03.2015 08:00 - 27.03.2015 09:00 (UTC)","88618","0"
"27.03.2015 09:00 - 27.03.2015 10:00 (UTC)","90835","0"
"27.03.2015 10:00 - 27.03.2015 11:00 (UTC)","92313","0"
"27.03.2015 11:00 - 27.03.2015 12:00 (UTC)","91991","0"
"27.03.2015 12:00 - 27.03.2015 13:00 (UTC)","89465","0"
"27.03.2015 13:00 - 27.03.2015 14:00 (UTC)","86187","0"
"27.03.2015 14:00 - 27.03.2015 15:00 (UTC)","83216","0"
"27.03.2015 15:00 - 27.03.2015 16:00 (UTC)","80644","0"
"27.03.2015 16:00 - 27.03.2015 17:00 (UTC)","78921","0"
"27.03.2015 17:00 - 27.03.2015 18:00 (UTC)","78465","0"
"27.03.2015 18:00 - 27.03.2015 19:00 (UTC)","78976","0"
"27.03.2015 19:00 - 27.03.2015 20:00 (UTC)","74999","0"
"27.03.2015 20:00 - 27.03.2015 21:00 (UTC)","71385","0"
"27.03.2015 21:00 - 27.03.2015 22:00 (UTC)","67660","0"
"27.03.2015 22:00 - 27.03.2015 23:00 (UTC)","63119","0"
"27.03.2015 23:00 - 28.03.2015 00:00 (UTC)","58474","0"
"28.03.2015 00:00 - 28.03.2015 01:00 (UTC)","55475","0"
"28.03.2015 01:00 - 28.03.2015 02:00 (UTC)","54761","0"
"28.03.2015 02:00 - 28.03.2015 03:00 (UTC)","54542","0"
"28.03.2015 03:00 - 28.03.2015 04:00 (UTC)","54313","0"
"28.03.2015 04:00 - 28.03.2015 05:00 (UTC)","54973","0"
"28.03.2015 05:00 - 28.03.2015 06:00 (UTC)","56829","0"
"28.03.2015 06:00 - 28.03.2015 07:00 (UTC)","62966","0"
"28.03.2015 07:00 - 28.03.2015 08:00 (UTC)","70758","0"
"28.03.2015 08:00 - 28.03.2015 09:00 (UTC)","76757","0"
"28.03.2015 09:00 - 28.03.2015 10:00 (UTC)","80429","0"
"28.03.2015 10:00 - 28.03.2015 11:00 (UTC)","82049","0"
"28.03.2015 11:00 - 28.03.2015 12:00 (UTC)","82700","0"
"28.03.2015 12:00 - 28.03.2015 13:00 (UTC)","80861","0"
"28.03.2015 13:00 - 28.03.2015 14:00 (UTC)","77056","0"
"28.03.2015 14:00 - 28.03.2015 15:00 (UTC)","74014","0"
"28.03.2015 15:00 - 28.03.2015 16:00 (UTC)","71618","0"
"28.03.2015 16:00 - 28.03.2015 17:00 (UTC)","71668","0"
"28.03.2015 17:00 - 28.03.2015 18:00 (UTC)","73760","0"
"28.03.2015 18:00 - 28.03.2015 19:00 (UTC)","74390","0"
"28.03.2015 19:00 - 28.03.2015 20:00 (UTC)","72361","0"
"28.03.2015 20:00 - 28.03.2015 21:00 (UTC)","69412","0"
"28.03.2015 21:00 - 28.03.2015 22:00 (UTC)","68142","0"
"28.03.2015 22:00 - 28.03.2015 23:00 (UTC)","61598","0"
"28.03.2015 23:00 - 29.03.2015 00:00 (UTC)","63576","0"
"29.03.2015 00:00 - 29.03.2015 01:00 (UTC)","61368","0"
"29.03.2015 01:00 - 29.03.2015 02:00 (UTC)","59871","0"
"29.03.2015 02:00 - 29.03.2015 03:00 (UTC)","59728","0"
"29.03.2015 03:00 - 29.03.2015 04:00 (UTC)","59621","0"
"29.03.2015 04:00 - 29.03.2015 05:00 (UTC)","58743","0"
"29.03.2015 05:00 - 29.03.2015 06:00 (UTC)","61557","0"
"29.03.2015 06:00 - 29.03.2015 07:00 (UTC)","65499","0"
"29.03.2015 07:00 - 29.03.2015 08:00 (UTC)","71637","0"
"29.03.2015 08:00 - 29.03.2015 09:00 (UTC)","75235","0"
"29.03.2015 09:00 - 29.03.2015 10:00 (UTC)","78410","0"
"29.03.2015 10:00 - 29.03.2015 11:00 (UTC)","78517","0"
"29.03.2015 11:00 - 29.03.2015 12:00 (UTC)","75230","0"
"29.03.2015 12:00 - 29.03.2015 13:00 (UTC)","71901","0"
"29.03.2015 13:00 - 29.03.2015 14:00 (UTC)","69550","0"
"29.03.2015 14:00 - 29.03.2015 15:00 (UTC)","67356","0"
"29.03.2015 15:00 - 29.03.2015 16:00 (UTC)","69501","0"
"29.03.2015 16:00 - 29.03.2015 17:00 (UTC)","74237","0"
"29.03.2015 17:00 - 29.03.2015 18:00 (UTC)","76799","0"
"29.03.2015 18:00 - 29.03.2015 19:00 (UTC)","76719","0"
"29.03.2015 19:00 - 29.03.2015 20:00 (UTC)","75590","0"
"29.03.2015 20:00 - 29.03.2015 21:00 (UTC)","74034","0"
"29.03.2015 21:00 - 29.03.2015 22:00 (UTC)","68666","0"
"29.03.2015 22:00 - 29.03.2015 23:00 (UTC)","67209","0"
"29.03.2015 23:00 - 30.03.2015 00:00 (UTC)","65745","0"
"30.03.2015 00:00 - 30.03.2015 01:00 (UTC)","65530","0"
"30.03.2015 01:00 - 30.03.2015 02:00 (UTC)","66571","0"
"30.03.2015 02:00 - 30.03.2015 03:00 (UTC)","68764","0"
"30.03.2015 03:00 - 30.03.2015 04:00 (UTC)","72950","0"
"30.03.2015 04:00 - 30.03.2015 05:00 (UTC)","78569","0"
"30.03.2015 05:00 - 30.03.2015 06:00 (UTC)","82433","0"
"30.03.2015 06:00 - 30.03.2015 07:00 (UTC)","87734","0"
"30.03.2015 07:00 - 30.03.2015 08:00 (UTC)","91231","0"
"30.03.2015 08:00 - 30.03.2015 09:00 (UTC)","94714","0"
"30.03.2015 09:00 - 30.03.2015 10:00 (UTC)","97884","0"
"30.03.2015 10:00 - 30.03.2015 11:00 (UTC)","99975","0"
"30.03.2015 11:00 - 30.03.2015 12:00 (UTC)","98731","0"
"30.03.2015 12:00 - 30.03.2015 13:00 (UTC)","96573","0"
"30.03.2015 13:00 - 30.03.2015 14:00 (UTC)","93651","0"
"30.03.2015 14:00 - 30.03.2015 15:00 (UTC)","89752","0"
"30.03.2015 15:00 - 30.03.2015 16:00 (UTC)","86269","0"
"30.03.2015 16:00 - 30.03.2015 17:00 (UTC)","82518","0"
"30.03.2015 17:00 - 30.03.2015 18:00 (UTC)","80429","0"
"30.03.2015 18:00 - 30.03.2015 19:00 (UTC)","77891","0"
"30.03.2015 19:00 - 30.03.2015 20:00 (UTC)","74819","0"
"30.03.2015 20:00 - 30.03.2015 21:00 (UTC)","69624","0"
