"MTU","Scheduled Generation [MW] (D) - BZN|ES","Scheduled Consumption [MW] (D) - BZN|ES"
"29.02.2016 22:00 - 29.02.2016 23:00 (UTC)","31772","206"
"29.02.2016 23:00 - 01.03.2016 00:00 (UTC)","28968","0"
"01.03.2016 00:00 - 01.03.2016 01:00 (UTC)","28878","1103"
"01.03.2016 01:00 - 01.03.2016 02:00 (UTC)","28043","1226"
"01.03.2016 02:00 - 01.03.2016 03:00 (UTC)","27176","1226"
"01.03.2016 03:00 - 01.03.2016 04:00 (UTC)","26869","1226"
"01.03.2016 04:00 - 01.03.2016 05:00 (UTC)","26976","1136"
"01.03.2016 05:00 - 01.03.2016 06:00 (UTC)","26963","90"
"01.03.2016 06:00 - 01.03.2016 07:00 (UTC)","29007","53"
"01.03.2016 07:00 - 01.03.2016 08:00 (UTC)","30755","106"
"01.03.2016 08:00 - 01.03.2016 09:00 (UTC)","31724","106"
"01.03.2016 09:00 - 01.03.2016 10:00 (UTC)","32990","106"
"01.03.2016 10:00 - 01.03.2016 11:00 (UTC)","34056","106"
"01.03.2016 11:00 - 01.03.2016 12:00 (UTC)","33551","82"
"01.03.2016 12:00 - 01.03.2016 13:00 (UTC)","33420","53"
"01.03.2016 13:00 - 01.03.2016 14:00 (UTC)","32696","196"
"01.03.2016 14:00 - 01.03.2016 15:00 (UTC)","32428","376"
"01.03.2016 15:00 - 01.03.2016 16:00 (UTC)","31956","395"
"01.03.2016 16:00 - 01.03.2016 17:00 (UTC)","31268","597"
"01.03.2016 17:00 - 01.03.2016 18:00 (UTC)","31033","53"
"01.03.2016 18:00 - 01.03.2016 19:00 (UTC)","32110","51"
"01.03.2016 19:00 - 01.03.2016 20:00 (UTC)","32380","53"
"01.03.2016 20:00 - 01.03.2016 21:00 (UTC)","31750","53"
"01.03.2016 21:00 - 01.03.2016 22:00 (UTC)","30981","398"
"01.03.2016 22:00 - 01.03.2016 23:00 (UTC)","29008","90"
"01.03.2016 23:00 - 02.03.2016 00:00 (UTC)","28067","439"
"02.03.2016 00:00 - 02.03.2016 01:00 (UTC)","27010","612"
"02.03.2016 01:00 - 02.03.2016 02:00 (UTC)","26764","1660"
"02.03.2016 02:00 - 02.03.2016 03:00 (UTC)","26619","2002"
"02.03.2016 03:00 - 02.03.2016 04:00 (UTC)","26632","2002"
"02.03.2016 04:00 - 02.03.2016 05:00 (UTC)","26982","1601"
"02.03.2016 05:00 - 02.03.2016 06:00 (UTC)","27615","733"
"02.03.2016 06:00 - 02.03.2016 07:00 (UTC)","29037","295"
"02.03.2016 07:00 - 02.03.2016 08:00 (UTC)","30408","93"
"02.03.2016 08:00 - 02.03.2016 09:00 (UTC)","31999","67"
"02.03.2016 09:00 - 02.03.2016 10:00 (UTC)","33358","67"
"02.03.2016 10:00 - 02.03.2016 11:00 (UTC)","34121","117"
"02.03.2016 11:00 - 02.03.2016 12:00 (UTC)","34692","157"
"02.03.2016 12:00 - 02.03.2016 13:00 (UTC)","35159","355"
"02.03.2016 13:00 - 02.03.2016 14:00 (UTC)","35097","379"
"02.03.2016 14:00 - 02.03.2016 15:00 (UTC)","35508","742"
"02.03.2016 15:00 - 02.03.2016 16:00 (UTC)","35339","1056"
"02.03.2016 16:00 - 02.03.2016 17:00 (UTC)","34567","878"
"02.03.2016 17:00 - 02.03.2016 18:00 (UTC)","34288","861"
"02.03.2016 18:00 - 02.03.2016 19:00 (UTC)","35079","67"
"02.03.2016 19:00 - 02.03.2016 20:00 (UTC)","34793","67"
"02.03.2016 20:00 - 02.03.2016 21:00 (UTC)","33877","67"
"02.03.2016 21:00 - 02.03.2016 22:00 (UTC)","32747","108"
"02.03.2016 22:00 - 02.03.2016 23:00 (UTC)","30516","288"
"02.03.2016 23:00 - 03.03.2016 00:00 (UTC)","28971","349"
"03.03.2016 00:00 - 03.03.2016 01:00 (UTC)","28251","722"
"03.03.2016 01:00 - 03.03.2016 02:00 (UTC)","27643","898"
"03.03.2016 02:00 - 03.03.2016 03:00 (UTC)","27200","1373"
"03.03.2016 03:00 - 03.03.2016 04:00 (UTC)","26981","1364"
"03.03.2016 04:00 - 03.03.2016 05:00 (UTC)","27101","1169"
"03.03.2016 05:00 - 03.03.2016 06:00 (UTC)","27081","445"
"03.03.2016 06:00 - 03.03.2016 07:00 (UTC)","28846","277"
"03.03.2016 07:00 - 03.03.2016 08:00 (UTC)","30213","120"
"03.03.2016 08:00 - 03.03.2016 09:00 (UTC)","31582","120"
"03.03.2016 09:00 - 03.03.2016 10:00 (UTC)","33586","120"
"03.03.2016 10:00 - 03.03.2016 11:00 (UTC)","34406","120"
"03.03.2016 11:00 - 03.03.2016 12:00 (UTC)","34957","204"
"03.03.2016 12:00 - 03.03.2016 13:00 (UTC)","35120","145"
"03.03.2016 13:00 - 03.03.2016 14:00 (UTC)","34686","143"
"03.03.2016 14:00 - 03.03.2016 15:00 (UTC)","34687","143"
"03.03.2016 15:00 - 03.03.2016 16:00 (UTC)","33922","143"
"03.03.2016 16:00 - 03.03.2016 17:00 (UTC)","32680","143"
"03.03.2016 17:00 - 03.03.2016 18:00 (UTC)","31573","157"
"03.03.2016 18:00 - 03.03.2016 19:00 (UTC)","32517","85"
"03.03.2016 19:00 - 03.03.2016 20:00 (UTC)","32114","67"
"03.03.2016 20:00 - 03.03.2016 21:00 (UTC)","30590","67"
"03.03.2016 21:00 - 03.03.2016 22:00 (UTC)","30172","53"
"03.03.2016 22:00 - 03.03.2016 23:00 (UTC)","28491","0"
"03.03.2016 23:00 - 04.03.2016 00:00 (UTC)","27738","499"
"04.03.2016 00:00 - 04.03.2016 01:00 (UTC)","26714","869"
"04.03.2016 01:00 - 04.03.2016 02:00 (UTC)","26011","1062"
"04.03.2016 02:00 - 04.03.2016 03:00 (UTC)","25285","1147"
"04.03.2016 03:00 - 04.03.2016 04:00 (UTC)","25540","1147"
"04.03.2016 04:00 - 04.03.2016 05:00 (UTC)","25974","1147"
"04.03.2016 05:00 - 04.03.2016 06:00 (UTC)","27738","1004"
"04.03.2016 06:00 - 04.03.2016 07:00 (UTC)","28486","106"
"04.03.2016 07:00 - 04.03.2016 08:00 (UTC)","30627","0"
"04.03.2016 08:00 - 04.03.2016 09:00 (UTC)","31955","0"
"04.03.2016 09:00 - 04.03.2016 10:00 (UTC)","34008","0"
"04.03.2016 10:00 - 04.03.2016 11:00 (UTC)","34653","106"
"04.03.2016 11:00 - 04.03.2016 12:00 (UTC)","35253","106"
"04.03.2016 12:00 - 04.03.2016 13:00 (UTC)","35909","878"
"04.03.2016 13:00 - 04.03.2016 14:00 (UTC)","35625","1139"
"04.03.2016 14:00 - 04.03.2016 15:00 (UTC)","35271","1699"
"04.03.2016 15:00 - 04.03.2016 16:00 (UTC)","34858","2036"
"04.03.2016 16:00 - 04.03.2016 17:00 (UTC)","34187","1882"
"04.03.2016 17:00 - 04.03.2016 18:00 (UTC)","33646","1135"
"04.03.2016 18:00 - 04.03.2016 19:00 (UTC)","35038","1104"
"04.03.2016 19:00 - 04.03.2016 20:00 (UTC)","34997","238"
"04.03.2016 20:00 - 04.03.2016 21:00 (UTC)","34703","556"
"04.03.2016 21:00 - 04.03.2016 22:00 (UTC)","33407","491"
"04.03.2016 22:00 - 04.03.2016 23:00 (UTC)","31983","1002"
"04.03.2016 23:00 - 05.03.2016 00:00 (UTC)","29718","1151"
"05.03.2016 00:00 - 05.03.2016 01:00 (UTC)","29374","1886"
"05.03.2016 01:00 - 05.03.2016 02:00 (UTC)","28663","2180"
"05.03.2016 02:00 - 05.03.2016 03:00 (UTC)","28251","2434"
"05.03.2016 03:00 - 05.03.2016 04:00 (UTC)","27928","2436"
"05.03.2016 04:00 - 05.03.2016 05:00 (UTC)","27569","2364"
"05.03.2016 05:00 - 05.03.2016 06:00 (UTC)","27795","2283"
"05.03.2016 06:00 - 05.03.2016 07:00 (UTC)","27751","2080"
"05.03.2016 07:00 - 05.03.2016 08:00 (UTC)","28344","1212"
"05.03.2016 08:00 - 05.03.2016 09:00 (UTC)","29544","368"
"05.03.2016 09:00 - 05.03.2016 10:00 (UTC)","31734","276"
"05.03.2016 10:00 - 05.03.2016 11:00 (UTC)","32736","808"
"05.03.2016 11:00 - 05.03.2016 12:00 (UTC)","32805","1286"
"05.03.2016 12:00 - 05.03.2016 13:00 (UTC)","32710","1296"
"05.03.2016 13:00 - 05.03.2016 14:00 (UTC)","32146","1480"
"05.03.2016 14:00 - 05.03.2016 15:00 (UTC)","31292","1770"
"05.03.2016 15:00 - 05.03.2016 16:00 (UTC)","30355","1837"
"05.03.2016 16:00 - 05.03.2016 17:00 (UTC)","29368","1717"
"05.03.2016 17:00 - 05.03.2016 18:00 (UTC)","29609","1681"
"05.03.2016 18:00 - 05.03.2016 19:00 (UTC)","30022","431"
"05.03.2016 19:00 - 05.03.2016 20:00 (UTC)","30706","0"
"05.03.2016 20:00 - 05.03.2016 21:00 (UTC)","30441","0"
"05.03.2016 21:00 - 05.03.2016 22:00 (UTC)","29457","52"
"05.03.2016 22:00 - 05.03.2016 23:00 (UTC)","28694","227"
"05.03.2016 23:00 - 06.03.2016 00:00 (UTC)","26309","0"
"06.03.2016 00:00 - 06.03.2016 01:00 (UTC)","25663","570"
"06.03.2016 01:00 - 06.03.2016 02:00 (UTC)","25599","1317"
"06.03.2016 02:00 - 06.03.2016 03:00 (UTC)","25143","1811"
"06.03.2016 03:00 - 06.03.2016 04:00 (UTC)","25000","2138"
"06.03.2016 04:00 - 06.03.2016 05:00 (UTC)","24943","2081"
"06.03.2016 05:00 - 06.03.2016 06:00 (UTC)","25061","1741"
"06.03.2016 06:00 - 06.03.2016 07:00 (UTC)","25150","1894"
"06.03.2016 07:00 - 06.03.2016 08:00 (UTC)","25910","1719"
"06.03.2016 08:00 - 06.03.2016 09:00 (UTC)","26946","737"
"06.03.2016 09:00 - 06.03.2016 10:00 (UTC)","29367","789"
"06.03.2016 10:00 - 06.03.2016 11:00 (UTC)","30615","932"
"06.03.2016 11:00 - 06.03.2016 12:00 (UTC)","31007","1351"
"06.03.2016 12:00 - 06.03.2016 13:00 (UTC)","31167","1278"
"06.03.2016 13:00 - 06.03.2016 14:00 (UTC)","30746","1127"
"06.03.2016 14:00 - 06.03.2016 15:00 (UTC)","30049","1909"
"06.03.2016 15:00 - 06.03.2016 16:00 (UTC)","29004","2012"
"06.03.2016 16:00 - 06.03.2016 17:00 (UTC)","28010","1488"
"06.03.2016 17:00 - 06.03.2016 18:00 (UTC)","27594","1047"
"06.03.2016 18:00 - 06.03.2016 19:00 (UTC)","28667","5"
"06.03.2016 19:00 - 06.03.2016 20:00 (UTC)","30389","0"
"06.03.2016 20:00 - 06.03.2016 21:00 (UTC)","29544","0"
"06.03.2016 21:00 - 06.03.2016 22:00 (UTC)","29772","0"
"06.03.2016 22:00 - 06.03.2016 23:00 (UTC)","27786","51"
"06.03.2016 23:00 - 07.03.2016 00:00 (UTC)","27388","1088"
"07.03.2016 00:00 - 07.03.2016 01:00 (UTC)","26136","1088"
"07.03.2016 01:00 - 07.03.2016 02:00 (UTC)","25463","1277"
"07.03.2016 02:00 - 07.03.2016 03:00 (UTC)","25260","1487"
"07.03.2016 03:00 - 07.03.2016 04:00 (UTC)","25147","1562"
"07.03.2016 04:00 - 07.03.2016 05:00 (UTC)","25167","1244"
"07.03.2016 05:00 - 07.03.2016 06:00 (UTC)","27117","1088"
"07.03.2016 06:00 - 07.03.2016 07:00 (UTC)","28188","220"
"07.03.2016 07:00 - 07.03.2016 08:00 (UTC)","30702","53"
"07.03.2016 08:00 - 07.03.2016 09:00 (UTC)","31953","53"
"07.03.2016 09:00 - 07.03.2016 10:00 (UTC)","32650","65"
"07.03.2016 10:00 - 07.03.2016 11:00 (UTC)","33089","86"
"07.03.2016 11:00 - 07.03.2016 12:00 (UTC)","33267","0"
"07.03.2016 12:00 - 07.03.2016 13:00 (UTC)","33539","275"
"07.03.2016 13:00 - 07.03.2016 14:00 (UTC)","32760","244"
"07.03.2016 14:00 - 07.03.2016 15:00 (UTC)","32620","623"
"07.03.2016 15:00 - 07.03.2016 16:00 (UTC)","32217","568"
"07.03.2016 16:00 - 07.03.2016 17:00 (UTC)","31593","345"
"07.03.2016 17:00 - 07.03.2016 18:00 (UTC)","31472","345"
"07.03.2016 18:00 - 07.03.2016 19:00 (UTC)","33167","106"
"07.03.2016 19:00 - 07.03.2016 20:00 (UTC)","34122","53"
"07.03.2016 20:00 - 07.03.2016 21:00 (UTC)","33608","106"
"07.03.2016 21:00 - 07.03.2016 22:00 (UTC)","31965","0"
"07.03.2016 22:00 - 07.03.2016 23:00 (UTC)","29058","53"
"07.03.2016 23:00 - 08.03.2016 00:00 (UTC)","28547","998"
"08.03.2016 00:00 - 08.03.2016 01:00 (UTC)","27979","1084"
"08.03.2016 01:00 - 08.03.2016 02:00 (UTC)","27208","1084"
"08.03.2016 02:00 - 08.03.2016 03:00 (UTC)","26687","1117"
"08.03.2016 03:00 - 08.03.2016 04:00 (UTC)","26508","1117"
"08.03.2016 04:00 - 08.03.2016 05:00 (UTC)","26384","1048"
"08.03.2016 05:00 - 08.03.2016 06:00 (UTC)","27283","998"
"08.03.2016 06:00 - 08.03.2016 07:00 (UTC)","29289","403"
"08.03.2016 07:00 - 08.03.2016 08:00 (UTC)","30762","67"
"08.03.2016 08:00 - 08.03.2016 09:00 (UTC)","32228","67"
"08.03.2016 09:00 - 08.03.2016 10:00 (UTC)","33728","67"
"08.03.2016 10:00 - 08.03.2016 11:00 (UTC)","34383","216"
"08.03.2016 11:00 - 08.03.2016 12:00 (UTC)","34357","467"
"08.03.2016 12:00 - 08.03.2016 13:00 (UTC)","34384","200"
"08.03.2016 13:00 - 08.03.2016 14:00 (UTC)","33509","166"
"08.03.2016 14:00 - 08.03.2016 15:00 (UTC)","33235","585"
"08.03.2016 15:00 - 08.03.2016 16:00 (UTC)","32332","506"
"08.03.2016 16:00 - 08.03.2016 17:00 (UTC)","31200","53"
"08.03.2016 17:00 - 08.03.2016 18:00 (UTC)","30680","328"
"08.03.2016 18:00 - 08.03.2016 19:00 (UTC)","31755","14"
"08.03.2016 19:00 - 08.03.2016 20:00 (UTC)","31308","14"
"08.03.2016 20:00 - 08.03.2016 21:00 (UTC)","31021","14"
"08.03.2016 21:00 - 08.03.2016 22:00 (UTC)","29141","356"
"08.03.2016 22:00 - 08.03.2016 23:00 (UTC)","27088","337"
"08.03.2016 23:00 - 09.03.2016 00:00 (UTC)","25388","0"
"09.03.2016 00:00 - 09.03.2016 01:00 (UTC)","24890","90"
"09.03.2016 01:00 - 09.03.2016 02:00 (UTC)","24211","180"
"09.03.2016 02:00 - 09.03.2016 03:00 (UTC)","24379","233"
"09.03.2016 03:00 - 09.03.2016 04:00 (UTC)","25350","233"
"09.03.2016 04:00 - 09.03.2016 05:00 (UTC)","26166","233"
"09.03.2016 05:00 - 09.03.2016 06:00 (UTC)","27372","233"
"09.03.2016 06:00 - 09.03.2016 07:00 (UTC)","29324","286"
"09.03.2016 07:00 - 09.03.2016 08:00 (UTC)","31359","0"
"09.03.2016 08:00 - 09.03.2016 09:00 (UTC)","32510","0"
"09.03.2016 09:00 - 09.03.2016 10:00 (UTC)","33407","0"
"09.03.2016 10:00 - 09.03.2016 11:00 (UTC)","33921","53"
"09.03.2016 11:00 - 09.03.2016 12:00 (UTC)","34260","286"
"09.03.2016 12:00 - 09.03.2016 13:00 (UTC)","34626","233"
"09.03.2016 13:00 - 09.03.2016 14:00 (UTC)","34987","308"
"09.03.2016 14:00 - 09.03.2016 15:00 (UTC)","35450","893"
"09.03.2016 15:00 - 09.03.2016 16:00 (UTC)","35166","1267"
"09.03.2016 16:00 - 09.03.2016 17:00 (UTC)","34749","1115"
"09.03.2016 17:00 - 09.03.2016 18:00 (UTC)","33895","395"
"09.03.2016 18:00 - 09.03.2016 19:00 (UTC)","34295","286"
"09.03.2016 19:00 - 09.03.2016 20:00 (UTC)","34845","53"
"09.03.2016 20:00 - 09.03.2016 21:00 (UTC)","34161","106"
"09.03.2016 21:00 - 09.03.2016 22:00 (UTC)","32516","143"
"09.03.2016 22:00 - 09.03.2016 23:00 (UTC)","30849","90"
"09.03.2016 23:00 - 10.03.2016 00:00 (UTC)","28927","180"
"10.03.2016 00:00 - 10.03.2016 01:00 (UTC)","29127","1058"
"10.03.2016 01:00 - 10.03.2016 02:00 (UTC)","28378","1625"
"10.03.2016 02:00 - 10.03.2016 03:00 (UTC)","28281","2080"
"10.03.2016 03:00 - 10.03.2016 04:00 (UTC)","27894","1780"
"10.03.2016 04:00 - 10.03.2016 05:00 (UTC)","28061","1519"
"10.03.2016 05:00 - 10.03.2016 06:00 (UTC)","28212","448"
"10.03.2016 06:00 - 10.03.2016 07:00 (UTC)","29350","233"
"10.03.2016 07:00 - 10.03.2016 08:00 (UTC)","32093","286"
"10.03.2016 08:00 - 10.03.2016 09:00 (UTC)","34108","143"
"10.03.2016 09:00 - 10.03.2016 10:00 (UTC)","35566","286"
"10.03.2016 10:00 - 10.03.2016 11:00 (UTC)","36554","650"
"10.03.2016 11:00 - 10.03.2016 12:00 (UTC)","36694","646"
"10.03.2016 12:00 - 10.03.2016 13:00 (UTC)","36691","589"
"10.03.2016 13:00 - 10.03.2016 14:00 (UTC)","36339","757"
"10.03.2016 14:00 - 10.03.2016 15:00 (UTC)","35522","711"
"10.03.2016 15:00 - 10.03.2016 16:00 (UTC)","34077","415"
"10.03.2016 16:00 - 10.03.2016 17:00 (UTC)","32600","233"
"10.03.2016 17:00 - 10.03.2016 18:00 (UTC)","32184","233"
"10.03.2016 18:00 - 10.03.2016 19:00 (UTC)","32868","0"
"10.03.2016 19:00 - 10.03.2016 20:00 (UTC)","33230","0"
"10.03.2016 20:00 - 10.03.2016 21:00 (UTC)","32600","0"
"10.03.2016 21:00 - 10.03.2016 22:00 (UTC)","31849","0"
"10.03.2016 22:00 - 10.03.2016 23:00 (UTC)","29615","0"
"10.03.2016 23:00 - 11.03.2016 00:00 (UTC)","26156","52"
"11.03.2016 00:00 - 11.03.2016 01:00 (UTC)","25723","250"
"11.03.2016 01:00 - 11.03.2016 02:00 (UTC)","25483","626"
"11.03.2016 02:00 - 11.03.2016 03:00 (UTC)","25427","927"
"11.03.2016 03:00 - 11.03.2016 04:00 (UTC)","25319","1129"
"11.03.2016 04:00 - 11.03.2016 05:00 (UTC)","25065","455"
"11.03.2016 05:00 - 11.03.2016 06:00 (UTC)","25674","203"
"11.03.2016 06:00 - 11.03.2016 07:00 (UTC)","28298","0"
"11.03.2016 07:00 - 11.03.2016 08:00 (UTC)","31017","0"
"11.03.2016 08:00 - 11.03.2016 09:00 (UTC)","32393","0"
"11.03.2016 09:00 - 11.03.2016 10:00 (UTC)","33083","0"
"11.03.2016 10:00 - 11.03.2016 11:00 (UTC)","33231","0"
"11.03.2016 11:00 - 11.03.2016 12:00 (UTC)","32838","52"
"11.03.2016 12:00 - 11.03.2016 13:00 (UTC)","32738","0"
"11.03.2016 13:00 - 11.03.2016 14:00 (UTC)","32160","52"
"11.03.2016 14:00 - 11.03.2016 15:00 (UTC)","31685","104"
"11.03.2016 15:00 - 11.03.2016 16:00 (UTC)","31056","104"
"11.03.2016 16:00 - 11.03.2016 17:00 (UTC)","30549","194"
"11.03.2016 17:00 - 11.03.2016 18:00 (UTC)","30783","0"
"11.03.2016 18:00 - 11.03.2016 19:00 (UTC)","31258","0"
"11.03.2016 19:00 - 11.03.2016 20:00 (UTC)","31709","0"
"11.03.2016 20:00 - 11.03.2016 21:00 (UTC)","31135","0"
"11.03.2016 21:00 - 11.03.2016 22:00 (UTC)","29408","0"
"11.03.2016 22:00 - 11.03.2016 23:00 (UTC)","28473","0"
"11.03.2016 23:00 - 12.03.2016 00:00 (UTC)","26114","190"
"12.03.2016 00:00 - 12.03.2016 01:00 (UTC)","24944","601"
"12.03.2016 01:00 - 12.03.2016 02:00 (UTC)","23964","601"
"12.03.2016 02:00 - 12.03.2016 03:00 (UTC)","22900","1092"
"12.03.2016 03:00 - 12.03.2016 04:00 (UTC)","22674","1278"
"12.03.2016 04:00 - 12.03.2016 05:00 (UTC)","22752","1081"
"12.03.2016 05:00 - 12.03.2016 06:00 (UTC)","23272","868"
"12.03.2016 06:00 - 12.03.2016 07:00 (UTC)","24640","791"
"12.03.2016 07:00 - 12.03.2016 08:00 (UTC)","25567","0"
"12.03.2016 08:00 - 12.03.2016 09:00 (UTC)","27529","0"
"12.03.2016 09:00 - 12.03.2016 10:00 (UTC)","29088","0"
"12.03.2016 10:00 - 12.03.2016 11:00 (UTC)","29342","190"
"12.03.2016 11:00 - 12.03.2016 12:00 (UTC)","28467","263"
"12.03.2016 12:00 - 12.03.2016 13:00 (UTC)","28268","263"
"12.03.2016 13:00 - 12.03.2016 14:00 (UTC)","27715","336"
"12.03.2016 14:00 - 12.03.2016 15:00 (UTC)","27450","716"
"12.03.2016 15:00 - 12.03.2016 16:00 (UTC)","27008","1011"
"12.03.2016 16:00 - 12.03.2016 17:00 (UTC)","27054","336"
"12.03.2016 17:00 - 12.03.2016 18:00 (UTC)","27993","0"
"12.03.2016 18:00 - 12.03.2016 19:00 (UTC)","29107","0"
"12.03.2016 19:00 - 12.03.2016 20:00 (UTC)","28680","0"
"12.03.2016 20:00 - 12.03.2016 21:00 (UTC)","28358","0"
"12.03.2016 21:00 - 12.03.2016 22:00 (UTC)","27333","0"
"12.03.2016 22:00 - 12.03.2016 23:00 (UTC)","26342","0"
"12.03.2016 23:00 - 13.03.2016 00:00 (UTC)","25718","344"
"13.03.2016 00:00 - 13.03.2016 01:00 (UTC)","24668","1360"
"13.03.2016 01:00 - 13.03.2016 02:00 (UTC)","23877","1753"
"13.03.2016 02:00 - 13.03.2016 03:00 (UTC)","22915","1753"
"13.03.2016 03:00 - 13.03.2016 04:00 (UTC)","22905","1792"
"13.03.2016 04:00 - 13.03.2016 05:00 (UTC)","22941","1824"
"13.03.2016 05:00 - 13.03.2016 06:00 (UTC)","23031","1853"
"13.03.2016 06:00 - 13.03.2016 07:00 (UTC)","23292","1840"
"13.03.2016 07:00 - 13.03.2016 08:00 (UTC)","24118","1839"
"13.03.2016 08:00 - 13.03.2016 09:00 (UTC)","25698","1670"
"13.03.2016 09:00 - 13.03.2016 10:00 (UTC)","27330","1637"
"13.03.2016 10:00 - 13.03.2016 11:00 (UTC)","27963","1610"
"13.03.2016 11:00 - 13.03.2016 12:00 (UTC)","28120","1602"
"13.03.2016 12:00 - 13.03.2016 13:00 (UTC)","27800","1362"
"13.03.2016 13:00 - 13.03.2016 14:00 (UTC)","27414","1305"
"13.03.2016 14:00 - 13.03.2016 15:00 (UTC)","26997","1743"
"13.03.2016 15:00 - 13.03.2016 16:00 (UTC)","26525","2075"
"13.03.2016 16:00 - 13.03.2016 17:00 (UTC)","27150","1860"
"13.03.2016 17:00 - 13.03.2016 18:00 (UTC)","26740","344"
"13.03.2016 18:00 - 13.03.2016 19:00 (UTC)","27765","0"
"13.03.2016 19:00 - 13.03.2016 20:00 (UTC)","28521","0"
"13.03.2016 20:00 - 13.03.2016 21:00 (UTC)","28637","0"
"13.03.2016 21:00 - 13.03.2016 22:00 (UTC)","27448","0"
"13.03.2016 22:00 - 13.03.2016 23:00 (UTC)","26039","126"
"13.03.2016 23:00 - 14.03.2016 00:00 (UTC)","24685","783"
"14.03.2016 00:00 - 14.03.2016 01:00 (UTC)","23700","1591"
"14.03.2016 01:00 - 14.03.2016 02:00 (UTC)","23007","1894"
"14.03.2016 02:00 - 14.03.2016 03:00 (UTC)","22418","1938"
"14.03.2016 03:00 - 14.03.2016 04:00 (UTC)","21957","1893"
"14.03.2016 04:00 - 14.03.2016 05:00 (UTC)","21836","1184"
"14.03.2016 05:00 - 14.03.2016 06:00 (UTC)","22441","138"
"14.03.2016 06:00 - 14.03.2016 07:00 (UTC)","26062","0"
"14.03.2016 07:00 - 14.03.2016 08:00 (UTC)","28090","0"
"14.03.2016 08:00 - 14.03.2016 09:00 (UTC)","29837","0"
"14.03.2016 09:00 - 14.03.2016 10:00 (UTC)","30993","0"
"14.03.2016 10:00 - 14.03.2016 11:00 (UTC)","31138","0"
"14.03.2016 11:00 - 14.03.2016 12:00 (UTC)","31176","0"
"14.03.2016 12:00 - 14.03.2016 13:00 (UTC)","31175","0"
"14.03.2016 13:00 - 14.03.2016 14:00 (UTC)","30785","90"
"14.03.2016 14:00 - 14.03.2016 15:00 (UTC)","30265","90"
"14.03.2016 15:00 - 14.03.2016 16:00 (UTC)","29675","90"
"14.03.2016 16:00 - 14.03.2016 17:00 (UTC)","28852","0"
"14.03.2016 17:00 - 14.03.2016 18:00 (UTC)","28396","0"
"14.03.2016 18:00 - 14.03.2016 19:00 (UTC)","29909","0"
"14.03.2016 19:00 - 14.03.2016 20:00 (UTC)","30849","0"
"14.03.2016 20:00 - 14.03.2016 21:00 (UTC)","30592","0"
"14.03.2016 21:00 - 14.03.2016 22:00 (UTC)","28996","0"
"14.03.2016 22:00 - 14.03.2016 23:00 (UTC)","27016","0"
"14.03.2016 23:00 - 15.03.2016 00:00 (UTC)","25613","0"
"15.03.2016 00:00 - 15.03.2016 01:00 (UTC)","23877","88"
"15.03.2016 01:00 - 15.03.2016 02:00 (UTC)","22682","99"
"15.03.2016 02:00 - 15.03.2016 03:00 (UTC)","22239","249"
"15.03.2016 03:00 - 15.03.2016 04:00 (UTC)","22050","191"
"15.03.2016 04:00 - 15.03.2016 05:00 (UTC)","22319","0"
"15.03.2016 05:00 - 15.03.2016 06:00 (UTC)","24550","0"
"15.03.2016 06:00 - 15.03.2016 07:00 (UTC)","26631","0"
"15.03.2016 07:00 - 15.03.2016 08:00 (UTC)","28605","0"
"15.03.2016 08:00 - 15.03.2016 09:00 (UTC)","29553","0"
"15.03.2016 09:00 - 15.03.2016 10:00 (UTC)","30396","0"
"15.03.2016 10:00 - 15.03.2016 11:00 (UTC)","30525","0"
"15.03.2016 11:00 - 15.03.2016 12:00 (UTC)","30695","0"
"15.03.2016 12:00 - 15.03.2016 13:00 (UTC)","30869","0"
"15.03.2016 13:00 - 15.03.2016 14:00 (UTC)","30649","0"
"15.03.2016 14:00 - 15.03.2016 15:00 (UTC)","30170","0"
"15.03.2016 15:00 - 15.03.2016 16:00 (UTC)","29548","0"
"15.03.2016 16:00 - 15.03.2016 17:00 (UTC)","28671","0"
"15.03.2016 17:00 - 15.03.2016 18:00 (UTC)","28677","0"
"15.03.2016 18:00 - 15.03.2016 19:00 (UTC)","29850","0"
"15.03.2016 19:00 - 15.03.2016 20:00 (UTC)","30936","0"
"15.03.2016 20:00 - 15.03.2016 21:00 (UTC)","30705","0"
"15.03.2016 21:00 - 15.03.2016 22:00 (UTC)","29936","0"
"15.03.2016 22:00 - 15.03.2016 23:00 (UTC)","27661","0"
"15.03.2016 23:00 - 16.03.2016 00:00 (UTC)","26637","0"
"16.03.2016 00:00 - 16.03.2016 01:00 (UTC)","24977","71"
"16.03.2016 01:00 - 16.03.2016 02:00 (UTC)","24216","470"
"16.03.2016 02:00 - 16.03.2016 03:00 (UTC)","24192","1051"
"16.03.2016 03:00 - 16.03.2016 04:00 (UTC)","24329","1262"
"16.03.2016 04:00 - 16.03.2016 05:00 (UTC)","24945","1239"
"16.03.2016 05:00 - 16.03.2016 06:00 (UTC)","26167","470"
"16.03.2016 06:00 - 16.03.2016 07:00 (UTC)","28325","0"
"16.03.2016 07:00 - 16.03.2016 08:00 (UTC)","30992","0"
"16.03.2016 08:00 - 16.03.2016 09:00 (UTC)","32608","0"
"16.03.2016 09:00 - 16.03.2016 10:00 (UTC)","33754","0"
"16.03.2016 10:00 - 16.03.2016 11:00 (UTC)","33920","0"
"16.03.2016 11:00 - 16.03.2016 12:00 (UTC)","33927","0"
